group,num_ants,alpha,beta,evaporation_rate,q_percentage,iterations,fitness
80x160,80,1.5,3.0,0.7,0.1,50,17072.73023642609
80x160,80,1.5,3.0,0.3,0.2,100,22141.807924949
80x160,80,1.5,3.0,0.3,0.2,50,22492.66372624755
80x160,80,1.5,3.0,0.3,0.1,100,23077.66372958088
80x160,80,1.5,3.0,0.3,0.1,50,21511.515404662878
80x160,160,0.5,1.0,0.7,0.1,50,20435.665323647292
80x160,160,1.5,3.0,0.7,0.2,100,16364.986606938652
80x160,40,0.5,1.0,0.3,0.1,50,18335.39673190071
80x160,40,0.5,1.0,0.3,0.1,100,17451.443117811796
80x240,80,0.5,3.0,0.3,0.1,100,34224.80434459014
80x240,80,0.5,3.0,0.3,0.1,50,35202.70690315131
80x240,80,0.5,1.0,0.7,0.2,100,31240.80170497855
80x240,80,0.5,1.0,0.7,0.2,50,30348.504969351787
80x240,80,0.5,1.0,0.7,0.1,100,29855.047458806857
80x240,80,0.5,1.0,0.7,0.1,50,29851.472121277155
80x240,80,0.5,1.0,0.3,0.2,100,31872.957081145272
80x240,80,0.5,1.0,0.3,0.2,50,30810.28192131952
80x240,80,0.5,1.0,0.3,0.1,100,31728.821947850738
80x240,80,0.5,1.0,0.3,0.1,50,31007.688031687983
80x240,40,1.5,3.0,0.7,0.2,100,29535.28625161463
80x240,40,1.5,3.0,0.7,0.2,50,26134.162355304965
80x240,80,0.5,3.0,0.3,0.2,50,34030.00238364549
80x240,40,1.5,3.0,0.7,0.1,100,25990.07843830737
80x240,40,1.5,3.0,0.3,0.2,100,32763.034268008967
80x240,40,1.5,3.0,0.3,0.2,50,30559.541027031057
80x240,40,1.5,3.0,0.3,0.1,100,33762.77760183164
80x240,40,1.5,3.0,0.3,0.1,50,31073.728645561398
80x240,40,1.5,1.0,0.7,0.2,100,22931.83611160901
80x240,40,1.5,1.0,0.7,0.2,50,23294.074774694996
80x240,40,1.5,1.0,0.7,0.1,100,22683.744537779792
80x240,40,1.5,1.0,0.7,0.1,50,23670.492783393347
80x240,40,1.5,1.0,0.3,0.2,100,26793.631774780217
80x240,40,1.5,1.0,0.3,0.2,50,29191.48842530886
80x240,40,1.5,1.0,0.3,0.1,100,28532.917427759072
80x240,40,1.5,1.0,0.3,0.1,50,30325.79993118233
80x240,40,1.5,3.0,0.7,0.1,50,25547.185658376537
80x240,40,0.5,3.0,0.7,0.2,100,32081.919815321246
80x240,80,0.5,3.0,0.3,0.2,100,34575.42163841179
80x240,80,0.5,3.0,0.7,0.1,100,32174.891239762255
80x240,160,0.5,1.0,0.7,0.2,100,30847.00870492174
80x240,160,0.5,1.0,0.7,0.2,50,31054.87341526568
80x240,160,0.5,1.0,0.7,0.1,100,31276.26641911587
80x240,160,0.5,1.0,0.7,0.1,50,28858.240949792995
80x240,160,0.5,1.0,0.3,0.2,100,32998.244837998995
80x240,160,0.5,1.0,0.3,0.2,50,31808.1802280836
80x240,160,0.5,1.0,0.3,0.1,100,32451.904770054538
80x240,160,0.5,1.0,0.3,0.1,50,33271.740503869485
80x240,80,1.5,3.0,0.7,0.2,100,26490.66498755845
80x240,80,1.5,3.0,0.7,0.2,50,25749.58212331915
80x240,80,1.5,3.0,0.7,0.1,100,27253.981299239957
80x240,80,1.5,3.0,0.7,0.1,50,25767.86098964333
80x240,80,0.5,3.0,0.7,0.1,50,31713.394304719022
80x240,80,1.5,3.0,0.3,0.2,100,30817.558308348925
80x240,80,1.5,3.0,0.3,0.1,100,32854.85585015494
80x240,80,1.5,3.0,0.3,0.1,50,31529.63666248628
80x240,80,1.5,1.0,0.7,0.2,100,23056.742488730066
80x240,80,1.5,1.0,0.7,0.2,50,24336.642813044156
80x240,80,1.5,1.0,0.7,0.1,100,23720.33564378102
80x240,80,1.5,1.0,0.7,0.1,50,22729.95567333821
80x240,80,1.5,1.0,0.3,0.2,100,28758.503761243235
80x240,80,1.5,1.0,0.3,0.2,50,29321.422815761267
80x240,80,1.5,1.0,0.3,0.1,100,30550.53571626525
80x240,80,1.5,1.0,0.3,0.1,50,29765.869116082446
80x240,80,0.5,3.0,0.7,0.2,100,33640.27948724384
80x240,80,0.5,3.0,0.7,0.2,50,34667.691629335844
80x240,80,1.5,3.0,0.3,0.2,50,30844.366996610355
80x240,40,0.5,3.0,0.7,0.2,50,34133.954002849314
80x240,40,0.5,1.0,0.3,0.1,50,28573.247235782874
80x240,40,0.5,3.0,0.7,0.1,50,30503.76623218022
80x240,160,0.5,3.0,0.7,0.1,50,31653.889003996333
80x240,160,0.5,3.0,0.3,0.2,100,31978.93107859875
80x240,160,0.5,3.0,0.3,0.2,50,31897.750325350262
80x240,160,0.5,3.0,0.3,0.1,100,31845.6122673012
80x240,160,0.5,3.0,0.3,0.1,50,32660.431089542493
80x240,160,0.5,1.0,0.7,0.2,100,30056.29637279616
80x240,160,0.5,1.0,0.7,0.2,50,27919.848209464024
80x240,160,0.5,1.0,0.7,0.1,100,29122.759320766534
80x240,160,0.5,1.0,0.7,0.1,50,28401.663897482074
80x240,160,0.5,1.0,0.3,0.2,100,29401.57405089498
80x240,160,0.5,1.0,0.3,0.2,50,30152.083478471548
80x240,160,0.5,1.0,0.3,0.1,100,28063.363513881304
80x240,160,0.5,3.0,0.7,0.1,100,32370.988603388796
80x240,160,0.5,1.0,0.3,0.1,50,31423.31477232227
80x240,80,1.5,3.0,0.7,0.2,50,24415.39399402966
80x240,80,1.5,3.0,0.7,0.1,100,23916.369197731197
80x240,80,1.5,3.0,0.7,0.1,50,24028.944916147724
80x240,80,1.5,3.0,0.3,0.2,100,32279.5829499826
80x240,80,1.5,3.0,0.3,0.2,50,31208.67397412443
80x240,80,1.5,3.0,0.3,0.1,100,30771.589841462483
80x240,80,1.5,3.0,0.3,0.1,50,32796.221728984216
80x240,80,1.5,1.0,0.7,0.2,100,21628.77591634068
80x240,80,1.5,1.0,0.7,0.2,50,21094.61395868105
80x240,80,1.5,1.0,0.7,0.1,100,21118.637249049505
80x240,80,1.5,1.0,0.7,0.1,50,21078.837547193758
80x240,80,1.5,1.0,0.3,0.2,100,27505.363626740538
80x240,80,1.5,3.0,0.7,0.2,100,24728.57358102243
80x240,160,0.5,3.0,0.7,0.2,50,30420.61593464125
80x240,160,0.5,3.0,0.7,0.2,100,32480.766034359818
80x240,160,1.5,1.0,0.3,0.1,50,30916.47705158231
80x240,40,0.5,3.0,0.3,0.2,100,32914.511316653414
80x240,40,0.5,3.0,0.3,0.2,50,33889.23270661765
80x240,40,0.5,3.0,0.3,0.1,100,32772.942042458264
80x240,40,0.5,3.0,0.3,0.1,50,33993.94010035949
80x240,40,0.5,1.0,0.7,0.2,100,27646.98586224478
80x240,40,0.5,1.0,0.7,0.2,50,28045.063592364117
80x240,40,0.5,1.0,0.7,0.1,100,27030.252295083323
80x240,40,0.5,1.0,0.7,0.1,50,29946.765204598334
80x240,40,0.5,1.0,0.3,0.2,100,30302.5768762837
80x240,40,0.5,1.0,0.3,0.2,50,30456.01087233745
80x240,40,0.5,1.0,0.3,0.1,100,28862.707673169258
80x240,40,0.5,1.0,0.3,0.1,50,30004.97323231967
80x240,160,1.5,3.0,0.7,0.2,100,25726.72198771807
80x240,160,1.5,3.0,0.7,0.2,50,24367.25831134129
80x240,160,1.5,3.0,0.7,0.1,100,24166.439582879255
80x240,160,1.5,3.0,0.7,0.1,50,23929.77347897948
80x240,160,1.5,3.0,0.3,0.2,100,31650.406169671147
80x240,160,1.5,3.0,0.3,0.2,50,34458.9670720458
80x240,160,1.5,3.0,0.3,0.1,100,33119.50631925739
80x240,160,1.5,3.0,0.3,0.1,50,31652.811272441184
80x240,160,1.5,1.0,0.7,0.2,100,22665.904916955573
80x240,160,1.5,1.0,0.7,0.2,50,22164.90241406444
80x240,160,1.5,1.0,0.7,0.1,100,22005.590956539534
80x240,160,1.5,1.0,0.7,0.1,50,22199.841149357373
80x240,160,1.5,1.0,0.3,0.2,100,27955.29273694205
80x240,160,1.5,1.0,0.3,0.2,50,30267.7744067074
80x240,160,1.5,1.0,0.3,0.1,100,28157.647254461277
80x240,160,0.5,3.0,0.3,0.1,50,34407.027392567055
80x240,40,0.5,3.0,0.7,0.1,100,35412.002120957855
80x240,160,0.5,3.0,0.3,0.1,100,33699.40818826886
80x240,160,0.5,3.0,0.3,0.2,100,33645.951943766675
80x240,160,0.5,1.0,0.3,0.1,100,30340.928578339328
80x240,160,0.5,1.0,0.3,0.1,50,31082.518453800876
80x240,80,1.5,3.0,0.7,0.2,100,26976.009064905225
80x240,80,1.5,3.0,0.7,0.2,50,27597.210653912778
80x240,80,1.5,3.0,0.7,0.1,100,26779.28368047735
80x240,80,1.5,3.0,0.7,0.1,50,26963.928875947386
80x240,80,1.5,3.0,0.3,0.2,100,35955.49363489332
80x240,80,1.5,3.0,0.3,0.2,50,33319.56064268347
80x240,80,1.5,3.0,0.3,0.1,100,32891.35762638219
80x240,80,1.5,3.0,0.3,0.1,50,31723.41994572953
80x240,80,1.5,1.0,0.7,0.2,100,23909.29633886458
80x240,80,1.5,1.0,0.7,0.2,50,24734.278337410837
80x240,160,0.5,1.0,0.3,0.2,50,31143.996260757274
80x240,80,1.5,1.0,0.7,0.1,100,24610.642345350712
80x240,80,1.5,1.0,0.3,0.2,100,31187.28437988199
80x240,80,1.5,1.0,0.3,0.2,50,31300.955964460005
80x240,80,1.5,1.0,0.3,0.1,100,30822.26491219393
80x240,80,1.5,1.0,0.3,0.1,50,29743.645439213986
80x240,80,0.5,3.0,0.7,0.2,100,34427.421174432915
80x240,80,0.5,3.0,0.7,0.2,50,35127.69281213947
80x240,80,0.5,3.0,0.7,0.1,100,35644.08067172702
80x240,80,0.5,3.0,0.7,0.1,50,32932.84590446233
80x240,80,0.5,3.0,0.3,0.2,100,36369.83846469059
80x240,80,0.5,3.0,0.3,0.2,50,34086.745194865
80x240,80,0.5,3.0,0.3,0.1,100,34867.40885592592
80x240,80,0.5,3.0,0.3,0.1,50,35896.71941928307
80x240,80,1.5,1.0,0.7,0.1,50,24121.977863658132
80x240,80,0.5,1.0,0.7,0.2,100,30098.054585712056
80x240,160,0.5,1.0,0.3,0.2,100,31551.520185732606
80x240,160,0.5,1.0,0.7,0.1,100,33077.75217192792
80x240,160,1.5,3.0,0.7,0.2,100,27019.95251687027
80x240,160,1.5,3.0,0.7,0.2,50,27141.850785031897
80x240,160,1.5,3.0,0.7,0.1,100,26894.720807654187
80x240,160,1.5,3.0,0.7,0.1,50,27281.02712659775
80x240,160,1.5,3.0,0.3,0.2,100,33293.088062695824
80x240,160,1.5,3.0,0.3,0.2,50,35085.89590746059
80x240,160,1.5,3.0,0.3,0.1,100,32911.69051926668
80x240,160,1.5,3.0,0.3,0.1,50,34848.52409747794
80x240,160,1.5,1.0,0.7,0.2,100,25788.81942472188
80x240,160,1.5,1.0,0.7,0.2,50,23759.34184682322
80x240,160,1.5,1.0,0.7,0.1,100,23682.839936378805
80x240,160,1.5,1.0,0.7,0.1,50,23953.22000542689
80x240,160,0.5,1.0,0.7,0.1,50,31840.92802042538
80x240,160,1.5,1.0,0.3,0.2,100,32157.33325678238
80x240,160,1.5,1.0,0.3,0.1,100,29606.4040371532
80x240,160,1.5,1.0,0.3,0.1,50,30708.136706973855
80x240,160,0.5,3.0,0.7,0.2,100,34318.09568620553
80x240,160,0.5,3.0,0.7,0.2,50,35987.38250642925
80x240,160,0.5,3.0,0.7,0.1,100,34229.232712024765
80x240,160,0.5,3.0,0.7,0.1,50,36659.27483511838
80x240,160,0.5,3.0,0.3,0.2,100,35975.804209128655
80x240,160,0.5,3.0,0.3,0.2,50,36252.225085418766
80x240,160,0.5,3.0,0.3,0.1,100,36785.022444433765
80x240,160,0.5,3.0,0.3,0.1,50,35167.45317020061
80x240,160,0.5,1.0,0.7,0.2,100,30262.836890085142
80x240,160,0.5,1.0,0.7,0.2,50,34187.1009567689
80x240,160,1.5,1.0,0.3,0.2,50,30871.88833006048
80x240,160,0.5,3.0,0.3,0.2,50,35322.30052186629
80x240,80,0.5,1.0,0.7,0.2,50,29548.319934850428
80x240,80,0.5,1.0,0.7,0.1,50,28321.373001560554
80x240,40,0.5,1.0,0.7,0.1,100,29289.19021760101
80x240,40,0.5,1.0,0.7,0.1,50,29428.954121220337
80x240,40,0.5,1.0,0.3,0.2,100,29655.226079252687
80x240,40,0.5,1.0,0.3,0.2,50,33496.580425000146
80x240,40,0.5,1.0,0.3,0.1,100,31436.482399277582
80x240,40,0.5,1.0,0.3,0.1,50,29530.2944530676
80x240,160,1.5,3.0,0.7,0.2,100,27914.445790291375
80x240,160,1.5,3.0,0.7,0.2,50,26308.624657392167
80x240,160,1.5,3.0,0.7,0.1,100,27122.781528571668
80x240,160,1.5,3.0,0.7,0.1,50,26726.70866191134
80x240,160,1.5,3.0,0.3,0.2,100,34016.306701443704
80x240,160,1.5,3.0,0.3,0.2,50,34656.42974292689
80x240,40,0.5,1.0,0.7,0.2,50,29438.513407443792
80x240,160,1.5,3.0,0.3,0.1,100,32291.04885944577
80x240,160,1.5,1.0,0.7,0.2,100,23086.708844239
80x240,160,1.5,1.0,0.7,0.2,50,25133.412748081588
80x240,160,1.5,1.0,0.7,0.1,100,23587.334446291006
80x240,160,1.5,1.0,0.7,0.1,50,23713.255226154863
80x240,160,1.5,1.0,0.3,0.2,100,29407.825363034666
80x240,160,1.5,1.0,0.3,0.2,50,29252.651190125445
80x240,160,1.5,1.0,0.3,0.1,100,29911.2931765109
80x240,160,1.5,1.0,0.3,0.1,50,31869.196956616066
80x240,160,0.5,3.0,0.7,0.2,100,33405.33094363108
80x240,160,0.5,3.0,0.7,0.2,50,34006.00188463179
80x240,160,0.5,3.0,0.7,0.1,100,34987.369388680316
80x240,160,0.5,3.0,0.7,0.1,50,33682.29325749959
80x240,160,1.5,3.0,0.3,0.1,50,35320.251619396295
80x240,80,0.5,1.0,0.7,0.1,100,29066.20803355459
80x240,40,0.5,1.0,0.7,0.2,100,30606.981722347038
80x240,40,0.5,3.0,0.3,0.1,100,36418.20714844958
80x240,80,0.5,1.0,0.3,0.2,100,30510.56913864546
80x240,80,0.5,1.0,0.3,0.2,50,31877.23662658008
80x240,80,0.5,1.0,0.3,0.1,100,31380.79375851756
80x240,80,0.5,1.0,0.3,0.1,50,33969.997263845085
80x240,40,1.5,3.0,0.7,0.2,100,26844.736351430052
80x240,40,1.5,3.0,0.7,0.2,50,26863.385260800187
80x240,40,1.5,3.0,0.7,0.1,100,26977.616477772564
80x240,40,1.5,3.0,0.7,0.1,50,26848.96664396955
80x240,40,1.5,3.0,0.3,0.2,100,33517.08180672342
80x240,40,1.5,3.0,0.3,0.2,50,33774.56257138435
80x240,40,1.5,3.0,0.3,0.1,100,34561.8957704152
80x240,40,1.5,3.0,0.3,0.1,50,32100.258823149958
80x240,40,0.5,3.0,0.3,0.1,50,34640.87039296333
80x240,40,1.5,1.0,0.7,0.2,100,23202.531307123532
80x240,40,1.5,1.0,0.7,0.1,100,24173.816445846292
80x240,40,1.5,1.0,0.7,0.1,50,23382.27930779162
80x240,40,1.5,1.0,0.3,0.2,100,28024.344586069245
80x240,40,1.5,1.0,0.3,0.2,50,28206.41096048961
80x240,40,1.5,1.0,0.3,0.1,100,28184.32260429469
80x240,40,1.5,1.0,0.3,0.1,50,28397.23382805069
80x240,40,0.5,3.0,0.7,0.2,100,33504.955778822645
80x240,40,0.5,3.0,0.7,0.2,50,35221.399534985954
80x240,40,0.5,3.0,0.7,0.1,100,35276.646719363715
80x240,40,0.5,3.0,0.7,0.1,50,33391.60267077822
80x240,40,0.5,3.0,0.3,0.2,100,34776.816171100814
80x240,40,0.5,3.0,0.3,0.2,50,34274.36445606868
80x240,40,1.5,1.0,0.7,0.2,50,24787.957519512012
80x240,80,1.5,1.0,0.3,0.2,50,26758.314867159464
80x240,80,1.5,1.0,0.3,0.1,100,27495.122139986623
80x240,80,1.5,1.0,0.3,0.1,50,26906.985337944923
80x240,160,1.5,1.0,0.7,0.2,100,22813.502483215892
80x240,160,1.5,1.0,0.7,0.2,50,21417.375599005103
80x240,160,1.5,1.0,0.7,0.1,100,20129.64620160005
80x240,160,1.5,1.0,0.7,0.1,50,21014.01558110503
80x240,160,1.5,1.0,0.3,0.2,100,26827.313874831867
80x240,160,1.5,1.0,0.3,0.2,50,25811.36212841767
80x240,160,1.5,1.0,0.3,0.1,100,26066.989959196628
80x240,160,1.5,1.0,0.3,0.1,50,25473.752948260946
80x240,160,0.5,3.0,0.7,0.2,100,34027.24696319396
80x240,160,0.5,3.0,0.7,0.2,50,30897.484390975293
80x240,160,0.5,3.0,0.7,0.1,100,32422.950723428192
80x240,160,0.5,3.0,0.7,0.1,50,31692.45649565699
80x240,160,1.5,3.0,0.3,0.1,50,31001.138315882512
80x240,160,0.5,3.0,0.3,0.2,100,31633.69871750063
80x240,160,0.5,3.0,0.3,0.1,100,31687.542083192267
80x240,160,0.5,3.0,0.3,0.1,50,32443.536383761173
80x240,160,0.5,1.0,0.7,0.2,100,26757.615886812222
80x240,160,0.5,1.0,0.7,0.2,50,26673.355569327625
80x240,160,0.5,1.0,0.7,0.1,100,28697.567019496353
80x240,160,0.5,1.0,0.7,0.1,50,30133.00167721344
80x240,160,0.5,1.0,0.3,0.2,100,29511.60274787598
80x240,160,0.5,1.0,0.3,0.2,50,26783.43958908925
80x240,160,0.5,1.0,0.3,0.1,100,27250.157512904156
80x240,160,0.5,1.0,0.3,0.1,50,28954.31050308742
80x240,80,1.5,3.0,0.7,0.2,100,25333.37752600463
80x240,80,1.5,3.0,0.7,0.2,50,23138.808688011915
80x240,160,0.5,3.0,0.3,0.2,50,32623.285507198598
80x240,80,1.5,3.0,0.7,0.1,100,25517.216564635382
80x240,160,1.5,3.0,0.3,0.1,100,32726.41736520991
80x240,160,1.5,3.0,0.3,0.2,100,32408.33721030151
80x240,40,1.5,1.0,0.7,0.1,100,29336.94507585747
80x240,40,1.5,1.0,0.7,0.1,50,28596.478718655806
80x240,40,1.5,1.0,0.3,0.2,100,31039.398168966552
80x240,40,1.5,1.0,0.3,0.2,50,35331.433767464776
80x240,40,1.5,1.0,0.3,0.1,100,30973.129228776106
80x240,40,1.5,1.0,0.3,0.1,50,31903.00226474113
80x240,40,0.5,3.0,0.7,0.2,100,36517.46926868027
80x240,40,0.5,3.0,0.7,0.2,50,37712.31322108696
80x240,40,0.5,3.0,0.7,0.1,100,36427.3285013255
80x240,40,0.5,3.0,0.7,0.1,50,35317.609581508645
80x240,40,0.5,3.0,0.3,0.2,100,36304.66394163099
80x240,40,0.5,3.0,0.3,0.2,50,36731.792025470786
80x240,160,1.5,3.0,0.3,0.2,50,30039.902409673967
80x240,40,0.5,3.0,0.3,0.1,100,36519.41057973985
80x240,40,0.5,1.0,0.7,0.2,100,34629.91733127944
80x240,40,0.5,1.0,0.7,0.2,50,31926.255174093476
80x240,40,0.5,1.0,0.7,0.1,100,32766.534760103925
80x240,40,0.5,1.0,0.7,0.1,50,34217.947918501675
80x240,40,0.5,1.0,0.3,0.2,100,35708.27868705576
80x240,40,0.5,1.0,0.3,0.2,50,34444.993652523866
80x240,40,0.5,1.0,0.3,0.1,100,34108.08444618653
80x240,40,0.5,1.0,0.3,0.1,50,32670.351295113498
80x240,160,1.5,3.0,0.7,0.2,100,24852.459026434342
80x240,160,1.5,3.0,0.7,0.2,50,24040.800359416742
80x240,160,1.5,3.0,0.7,0.1,100,25128.298587736455
80x240,160,1.5,3.0,0.7,0.1,50,25514.63152412699
80x240,40,0.5,3.0,0.3,0.1,50,36335.192900015885
80x240,40,1.5,1.0,0.7,0.2,50,28949.152989817652
80x240,80,1.5,3.0,0.7,0.1,50,22605.45410417433
80x240,80,1.5,3.0,0.3,0.2,50,31480.28484467702
80x240,40,1.5,3.0,0.3,0.2,100,28677.254822316303
80x240,40,1.5,3.0,0.3,0.2,50,29567.97033709137
80x240,40,1.5,3.0,0.3,0.1,100,30366.75346619748
80x240,40,1.5,3.0,0.3,0.1,50,31333.469787297214
80x240,40,1.5,1.0,0.7,0.2,100,19872.75027141875
80x240,40,1.5,1.0,0.7,0.2,50,18721.348149059188
80x240,40,1.5,1.0,0.7,0.1,100,22510.58905242641
80x240,40,1.5,1.0,0.7,0.1,50,20505.71466477865
80x240,40,1.5,1.0,0.3,0.2,100,26816.392844814105
80x240,40,1.5,1.0,0.3,0.2,50,24295.19013131605
80x240,40,1.5,1.0,0.3,0.1,100,23562.20920515343
80x240,40,1.5,1.0,0.3,0.1,50,23818.9471594134
80x240,40,1.5,3.0,0.7,0.1,50,25411.654343686732
80x240,40,0.5,3.0,0.7,0.2,100,31388.09428660409
80x240,40,0.5,3.0,0.7,0.1,100,29587.1397751177
80x240,40,0.5,3.0,0.7,0.1,50,28147.924222854886
80x240,40,0.5,3.0,0.3,0.2,100,31889.673503326372
80x240,40,0.5,3.0,0.3,0.2,50,31865.683924919635
80x240,40,0.5,3.0,0.3,0.1,100,31235.74766713546
80x240,40,0.5,3.0,0.3,0.1,50,30645.440535951308
80x240,40,0.5,1.0,0.7,0.2,100,24889.36395342457
80x240,40,0.5,1.0,0.7,0.2,50,24585.400512184722
80x240,40,0.5,1.0,0.7,0.1,100,27919.099059579745
80x240,40,0.5,1.0,0.7,0.1,50,26678.291092901185
80x240,40,0.5,1.0,0.3,0.2,100,26719.669663686487
80x240,40,0.5,1.0,0.3,0.2,50,27785.070300597523
80x240,40,0.5,3.0,0.7,0.2,50,28478.277745679487
80x240,80,1.5,3.0,0.3,0.2,100,29076.416254267977
80x240,40,1.5,3.0,0.7,0.1,100,22059.558475442253
80x240,40,1.5,3.0,0.7,0.2,100,23437.458675458896
80x240,80,1.5,3.0,0.3,0.1,100,30950.794381123633
80x240,80,1.5,3.0,0.3,0.1,50,31333.16759589315
80x240,80,1.5,1.0,0.7,0.2,100,23330.328143626757
80x240,80,1.5,1.0,0.7,0.2,50,21473.128793433418
80x240,80,1.5,1.0,0.7,0.1,100,20008.00256662651
80x240,80,1.5,1.0,0.7,0.1,50,21193.276620396835
80x240,80,1.5,1.0,0.3,0.2,100,28424.30510017978
80x240,80,1.5,1.0,0.3,0.2,50,28506.576602096655
80x240,80,1.5,1.0,0.3,0.1,100,24806.4272763408
80x240,80,1.5,1.0,0.3,0.1,50,25528.92414125213
80x240,80,0.5,3.0,0.7,0.2,100,30271.663573287828
80x240,80,0.5,3.0,0.7,0.2,50,29459.62969649719
80x240,40,1.5,3.0,0.7,0.2,50,25552.770952593186
80x240,80,0.5,3.0,0.7,0.1,100,30897.9840043738
80x240,80,0.5,3.0,0.3,0.2,100,30323.07935810859
80x240,80,0.5,3.0,0.3,0.2,50,32141.179083709696
80x240,80,0.5,3.0,0.3,0.1,100,31626.293863682557
80x240,80,0.5,3.0,0.3,0.1,50,29995.15494660033
80x240,80,0.5,1.0,0.7,0.2,100,26943.392796064498
80x240,80,0.5,1.0,0.7,0.2,50,26698.082617548498
80x240,80,0.5,1.0,0.7,0.1,100,23803.297814408153
80x240,80,0.5,1.0,0.7,0.1,50,25695.86575628735
80x240,80,0.5,1.0,0.3,0.2,100,28416.89583070698
80x240,80,0.5,1.0,0.3,0.2,50,27486.595172537156
80x240,80,0.5,1.0,0.3,0.1,100,29043.616564855613
80x240,80,0.5,1.0,0.3,0.1,50,26231.083412437463
80x240,80,0.5,3.0,0.7,0.1,50,30071.12090426613
80x240,40,1.5,1.0,0.7,0.2,100,28930.108159094474
80x240,40,1.5,3.0,0.3,0.1,50,33909.191438807975
80x240,40,1.5,3.0,0.3,0.1,100,36593.709673582656
80x240,40,1.5,1.0,0.3,0.1,50,28799.929151076285
80x240,40,0.5,3.0,0.7,0.2,100,30134.637645580617
80x240,40,0.5,3.0,0.7,0.2,50,30717.388113285364
80x240,40,0.5,3.0,0.7,0.1,100,31067.935976095447
80x240,40,0.5,3.0,0.7,0.1,50,30667.15616135508
80x240,40,0.5,3.0,0.3,0.2,100,31320.988873143302
80x240,40,0.5,3.0,0.3,0.2,50,31549.617261423533
80x240,40,0.5,3.0,0.3,0.1,100,30825.740422479303
80x240,40,0.5,3.0,0.3,0.1,50,30854.654453147217
80x240,40,0.5,1.0,0.7,0.2,100,30353.09643802118
80x240,40,0.5,1.0,0.7,0.2,50,28455.426461381045
80x240,40,0.5,1.0,0.7,0.1,100,27297.382882935643
80x240,40,1.5,1.0,0.3,0.1,100,27337.57225115539
80x240,40,0.5,1.0,0.7,0.1,50,28697.16715152247
80x240,40,0.5,1.0,0.3,0.2,50,28399.42397650367
80x240,40,0.5,1.0,0.3,0.1,100,31391.84594223808
80x240,40,0.5,1.0,0.3,0.1,50,29625.225070458186
80x240,160,1.5,3.0,0.7,0.2,100,32362.940746900636
80x240,160,1.5,3.0,0.7,0.2,50,32335.4421034501
80x240,160,1.5,3.0,0.7,0.1,100,32797.13433291759
80x240,160,1.5,3.0,0.7,0.1,50,32692.443881527714
80x240,160,1.5,3.0,0.3,0.2,100,36928.98217706418
80x240,160,1.5,3.0,0.3,0.2,50,38428.066832313016
80x240,160,1.5,3.0,0.3,0.1,100,36706.88523036133
80x240,160,1.5,3.0,0.3,0.1,50,36209.59436359863
80x240,160,1.5,1.0,0.7,0.2,100,29419.865588881057
80x240,40,0.5,1.0,0.3,0.2,100,28384.608614160345
80x240,160,1.5,1.0,0.7,0.2,50,30120.80403707887
80x240,40,1.5,1.0,0.3,0.2,50,27364.524891365385
80x240,40,1.5,1.0,0.7,0.1,50,21210.17150424202
80x240,80,0.5,3.0,0.7,0.2,50,29746.330749125882
80x240,80,0.5,3.0,0.7,0.1,100,31123.64066242358
80x240,80,0.5,3.0,0.7,0.1,50,30753.542931335607
80x240,80,0.5,3.0,0.3,0.2,100,31905.835958532713
80x240,80,0.5,3.0,0.3,0.2,50,33053.45266764574
80x240,80,0.5,3.0,0.3,0.1,100,31546.303936614313
80x240,80,0.5,3.0,0.3,0.1,50,31424.53718128165
80x240,80,0.5,1.0,0.7,0.2,100,26598.09967843446
80x240,80,0.5,1.0,0.7,0.2,50,27744.043318704127
80x240,80,0.5,1.0,0.7,0.1,100,28045.163344915014
80x240,80,0.5,1.0,0.7,0.1,50,27554.763011175153
80x240,80,0.5,1.0,0.3,0.2,100,29578.79657103429
80x240,40,1.5,1.0,0.3,0.2,100,26816.772968158228
80x240,80,0.5,1.0,0.3,0.2,50,28190.542346705264
80x240,80,0.5,1.0,0.3,0.1,50,28837.222942062996
80x240,40,1.5,3.0,0.7,0.2,100,23876.337838813317
80x240,40,1.5,3.0,0.7,0.2,50,24510.869342950456
80x240,40,1.5,3.0,0.7,0.1,100,24204.94815808174
80x240,40,1.5,3.0,0.7,0.1,50,23820.070106189687
80x240,40,1.5,3.0,0.3,0.2,100,31893.951487159065
80x240,40,1.5,3.0,0.3,0.2,50,29492.038231756094
80x240,40,1.5,3.0,0.3,0.1,100,29763.659613566633
80x240,40,1.5,3.0,0.3,0.1,50,30286.45692725868
80x240,40,1.5,1.0,0.7,0.2,100,21400.72206677177
80x240,40,1.5,1.0,0.7,0.2,50,20847.12286963478
80x240,40,1.5,1.0,0.7,0.1,100,20786.029866026878
80x240,80,0.5,1.0,0.3,0.1,100,27937.19363399814
80x240,160,1.5,1.0,0.7,0.1,100,29658.483121926005
80x240,160,1.5,1.0,0.7,0.1,50,29545.2537104945
80x240,160,1.5,1.0,0.3,0.2,100,33948.03584770071
80x240,80,1.5,1.0,0.3,0.2,100,32554.119234775673
80x240,80,1.5,1.0,0.3,0.2,50,32797.683403111354
80x240,80,1.5,1.0,0.3,0.1,100,33403.535466526424
80x240,80,1.5,1.0,0.3,0.1,50,31240.518919823786
80x240,80,0.5,3.0,0.7,0.2,100,35701.929616802234
80x240,80,0.5,3.0,0.7,0.2,50,35916.68972366068
